Date,Open,High,Low,Close,Volume
2015-04-07,7148.840814533709,7158.090802522143,7083.64070388677,7144.390625,7985300
2015-04-08,7176.690939763985,7205.7407069869305,7168.390657499843,7193.5908203125,8562100
2015-04-09,7229.890630258227,7237.340816016121,7171.090900979353,7233.99072265625,7634100
2015-04-10,7235.990735523329,7251.440911054461,7217.4409545857225,7246.04052734375,7287500
2015-04-13,7266.140163591967,7291.990226601577,7245.590386447176,7286.1904296875,6252500
2015-04-15,7299.540430579512,7299.540430579512,7205.440942047568,7224.19091796875,7610100
2015-04-16,7233.840755091419,7233.840755091419,7134.490785746471,7183.3408203125,6470300
2015-04-17,7180.390511810085,7180.390511810085,7087.090829140156,7093.8408203125,5534700
2015-04-20,7104.640429466577,7104.640429466577,6932.990755989621,6957.99072265625,5756900
2015-04-21,6943.490674980265,6977.090727512072,6890.090844351809,6907.99072265625,8332700
2015-04-22,6928.2905403146415,6948.490708615876,6836.640760523162,6937.99072265625,6349800
2015-04-23,6978.340745328506,7002.540419927506,6899.490753346512,6922.390625,5479500
2015-04-24,6931.540880439352,6931.540880439352,6804.191435024728,6826.541015625,6075600
2015-04-27,6846.691245733117,6846.691245733117,6715.891123738351,6723.89111328125,6531900
2015-04-28,6720.641209002241,6807.9911936687895,6698.4415306869105,6794.64111328125,6672000
2015-04-29,6793.691390698037,6823.091254939604,6757.891144126356,6781.69140625,5977500
2015-04-30,6771.040987759098,6771.040987759098,6714.941451434253,6749.64111328125,8733500
2015-05-04,6790.791121246299,6883.1913937183,6788.541124123389,6873.39111328125,5730700
2015-05-05,6880.641110534194,6900.44137820295,6847.391153019667,6878.4912109375,5936000
2015-05-06,6869.941157544757,6871.890862011068,6671.341321157002,6680.89111328125,7516000
2015-05-07,6667.491143659997,6688.741115433941,6572.691464893652,6616.84130859375,6936200
2015-05-08,6676.141182181524,6752.6410822598,6676.141182181524,6728.89111328125,5867200
2015-05-11,6771.341395533246,6843.291010099155,6765.041110661246,6838.9912109375,5771500
2015-05-12,6842.59110730722,6842.59110730722,6683.141121492994,6689.39111328125,6139400
2015-05-13,6733.291076678287,6793.191389657679,6677.941539049966,6780.39111328125,6996000
2015-05-14,6778.491234537071,6804.141103712234,6719.991310185014,6796.7412109375,6160600
2015-05-15,6813.091326552436,6842.141093841564,6798.741247370331,6827.041015625,6320000
2015-05-18,6845.840907570556,6916.090813264734,6839.290623395126,6910.8408203125,6265800
2015-05-19,6901.69092870999,6955.040466454869,6886.890655612928,6909.69091796875,6509500
2015-05-20,6933.790541504908,6966.240693465697,6933.590834740457,6944.390625,5362500
2015-05-21,6956.190894637248,6958.140599061674,6909.740761430233,6938.74072265625,5210500
2015-05-22,6951.3408377631395,6988.290495573687,6941.390655705294,6964.44091796875,6060700
2015-05-25,6953.240666142199,6956.790466064535,6907.09082574885,6911.140625,5300200
2015-05-26,6919.490683746093,6921.290486010378,6876.190937356443,6890.5908203125,5125600
2015-05-27,6858.541049517345,6890.541008668265,6842.79106962275,6885.09130859375,5482400
2015-05-28,6895.341273272286,6904.891065738341,6828.091359336056,6867.7412109375,7466200
2015-05-29,6878.490831094336,6963.940912503401,6864.840946945638,6959.8408203125,10415600
2015-06-01,6947.690930969792,6980.640594064578,6947.690930969792,6957.44091796875,5141500
2015-06-02,6966.490995006633,6966.490995006633,6792.991219275111,6799.44140625,6048000
2015-06-03,6798.3909887902955,6798.3909887902955,6645.841384114689,6703.44140625,14927200
2015-06-04,6719.540996224365,6720.891092110811,6646.291092245668,6704.7412109375,8621300
2015-06-05,6693.241220709648,6754.3910428453155,6683.191429204107,6700.69140625,6374400
2015-06-08,6710.241106297653,6710.241106297653,6622.341320455607,6631.291015625,5414400
2015-06-09,6617.791009112645,6640.69136930123,6597.341329260659,6612.89111328125,5690100
2015-06-10,6617.74130748091,6710.691380701861,6617.74130748091,6691.2412109375,5892900
2015-06-11,6721.841103401759,6724.341100056603,6564.441411668891,6568.4912109375,6593300
2015-06-12,6562.041036136596,6584.291006404994,6543.541060857255,6577.39111328125,5682500
2015-06-15,6584.691427487754,6634.191361576275,6558.591364584958,6600.64111328125,5214200
2015-06-16,6598.241249067204,6636.2910032911295,6555.141208572483,6626.9912109375,5043400
2015-06-17,6657.541046212012,6711.941365269468,6639.141168074629,6680.791015625,5806400
2015-06-18,6698.641176071222,6753.891104097531,6697.691470277146,6746.84130859375,5660800
